%This file containts data collection taken by Trevor Stephens and Nathan Kong
%Used right spindle of tool number 5 Lot M10110805 915 with a 0.20 Hz Sine wave was implemented with and amplitude of 30.00 degrees, and a reaction torque of 10.00 percent torque
%idxPulse_0=294
%idxPulse_1=0
%idxPulse_2=-446
%idxPulse_3=0
%torque0AverageTorque=222.01
%torque2ZeroLoad=0.00
%Back-end Time [ms], Back-end CUI Encoder [counts], Back-end Futek Torque [counts], Measured Current [Amps], Front-end Maxon Encoder [counts], Front-end Futek Torque [counts], Front-end Command [amps?], Back-end Command [-1:1], Back-end Maxon [counts], Trajectory Target [counts?]
0.000,0.00,66.00,0.013,836.00,271.00,0.10,-0.01,-1406.00,-0.00
0.001,0.00,84.00,0.132,836.00,267.00,0.10,-0.07,-1404.00,0.00
0.002,0.00,156.00,0.119,836.00,271.00,0.10,-0.06,-1398.00,-0.00
0.003,0.00,158.00,0.113,836.00,267.00,0.10,-0.05,-1388.00,-0.00
0.004,-1.00,152.00,0.093,836.00,269.00,0.10,-0.05,-1374.00,-0.00
0.005,-2.00,180.00,0.090,836.00,263.00,0.10,-0.04,-1357.00,-0.00
0.006,-3.00,194.00,0.065,836.00,263.00,0.10,-0.03,-1337.00,-0.00
0.007,-4.00,188.00,0.052,836.00,261.00,0.10,-0.03,-1317.00,-0.00
0.008,-5.00,166.00,0.044,836.00,259.00,0.10,-0.02,-1294.00,-0.00
0.009,-6.00,186.00,0.035,836.00,261.00,0.10,-0.02,-1270.00,-0.00
0.010,-8.00,184.00,0.023,836.00,261.00,0.10,-0.01,-1246.00,-0.00
0.011,-9.00,178.00,0.009,836.00,259.00,0.10,-0.01,-1222.00,-0.00
0.012,-10.00,178.00,0.011,836.00,265.00,0.10,-0.00,-1198.00,-0.00
0.013,-12.00,194.00,-0.004,836.00,265.00,0.10,0.00,-1174.00,-0.00
0.014,-13.00,194.00,0.000,836.00,259.00,0.10,0.00,-1151.00,-0.00
0.015,-14.00,190.00,0.003,836.00,269.00,0.10,0.01,-1129.00,-0.00
0.016,-16.00,190.00,-0.023,836.00,259.00,0.10,0.01,-1108.00,-0.00
0.017,-17.00,184.00,-0.032,836.00,261.00,0.10,0.01,-1089.00,-0.00
0.018,-18.00,180.00,-0.039,836.00,259.00,0.10,0.02,-1071.00,-0.00
0.019,-19.00,180.00,-0.041,836.00,267.00,0.10,0.02,-1056.00,-0.00
0.020,-20.00,184.00,-0.051,836.00,269.00,0.10,0.02,-1043.00,-0.00
0.021,-20.00,174.00,-0.052,836.00,271.00,0.10,0.02,-1033.00,-0.00
0.022,-21.00,176.00,-0.059,836.00,265.00,0.10,0.02,-1026.00,-0.00
0.023,-21.00,176.00,-0.050,836.00,269.00,0.10,0.02,-1020.00,-0.00
0.024,-21.00,166.00,-0.050,836.00,267.00,0.10,0.02,-1017.00,-0.00
0.025,-21.00,162.00,-0.044,836.00,271.00,0.10,0.02,-1017.00,-0.00
0.026,-21.00,146.00,-0.052,836.00,267.00,0.10,0.02,-1018.00,-0.00
0.027,-21.00,134.00,-0.048,836.00,267.00,0.10,0.02,-1021.00,-0.00
0.028,-21.00,104.00,-0.053,836.00,261.00,0.10,0.02,-1026.00,-0.00
0.029,-21.00,78.00,-0.045,836.00,279.00,0.10,0.02,-1033.00,-0.00
0.030,-21.00,42.00,-0.051,836.00,267.00,0.10,0.02,-1041.00,-0.00
0.031,-21.00,8.00,-0.052,836.00,269.00,0.10,0.02,-1049.00,-0.00
0.032,-21.00,-34.00,-0.052,836.00,259.00,0.10,0.02,-1060.00,-0.00
0.033,-21.00,-56.00,-0.048,836.00,269.00,0.10,0.02,-1072.00,-0.00
0.034,-20.00,-78.00,-0.048,836.00,263.00,0.10,0.02,-1085.00,-0.00
0.035,-20.00,-90.00,-0.040,836.00,265.00,0.10,0.02,-1099.00,-0.00
0.036,-20.00,-100.00,-0.046,836.00,263.00,0.10,0.02,-1115.00,-0.00
0.037,-19.00,-88.00,-0.036,836.00,267.00,0.10,0.02,-1131.00,-0.00
0.038,-19.00,-84.00,-0.031,836.00,261.00,0.10,0.02,-1149.00,-0.00
0.039,-19.00,-94.00,-0.040,836.00,267.00,0.10,0.02,-1167.00,-0.00
0.040,-19.00,-172.00,-0.035,836.00,265.00,0.10,0.02,-1186.00,-0.00
0.041,-19.00,-146.00,-0.041,836.00,267.00,0.10,0.02,-1205.00,-0.00
0.042,-18.00,-200.00,-0.040,836.00,261.00,0.10,0.02,-1225.00,-0.00
0.043,-17.00,-206.00,-0.042,836.00,263.00,0.10,0.02,-1246.00,-0.00
0.044,-16.00,-254.00,-0.033,836.00,265.00,0.10,0.01,-1267.00,-0.00
0.045,-15.00,-280.00,-0.027,836.00,271.00,0.10,0.01,-1288.00,-0.00
0.046,-15.00,-298.00,-0.026,836.00,263.00,0.10,0.01,-1310.00,-0.00
0.047,-14.00,-330.00,-0.027,836.00,267.00,0.10,0.01,-1330.00,-0.00
0.048,-13.00,-366.00,-0.019,836.00,273.00,0.10,0.01,-1351.00,-0.00
0.049,-12.00,-384.00,-0.018,836.00,271.00,0.10,0.01,-1372.00,-0.00
0.050,-12.00,-370.00,-0.018,836.00,271.00,0.10,0.01,-1391.00,-0.00
0.051,-11.00,-404.00,-0.010,836.00,269.00,0.10,0.01,-1410.00,-0.00
0.052,-10.00,-408.00,-0.008,836.00,267.00,0.10,0.00,-1428.00,-0.00
0.053,-10.00,-452.00,-0.006,836.00,271.00,0.10,0.00,-1445.00,-0.00
0.054,-9.00,-476.00,-0.013,836.00,273.00,0.10,0.00,-1461.00,-0.00
0.055,-8.00,-460.00,-0.008,836.00,273.00,0.10,0.00,-1476.00,-0.00
0.056,-8.00,-460.00,-0.002,836.00,273.00,0.10,0.00,-1490.00,-0.00
0.057,-7.00,-504.00,-0.003,836.00,265.00,0.10,0.00,-1502.00,-0.00
0.058,-7.00,-518.00,-0.008,836.00,271.00,0.10,-0.00,-1513.00,-0.00
0.059,-6.00,-512.00,-0.008,836.00,263.00,0.10,0.00,-1523.00,-0.00
0.060,-6.00,-528.00,-0.004,836.00,269.00,0.10,-0.00,-1532.00,-0.00
0.061,-5.00,-538.00,-0.009,836.00,269.00,0.10,-0.00,-1539.00,-0.00
0.062,-5.00,-540.00,-0.010,836.00,269.00,0.10,-0.00,-1544.00,-0.00
0.063,-5.00,-532.00,-0.003,836.00,265.00,0.10,-0.00,-1549.00,-0.00
0.064,-5.00,-542.00,0.000,836.00,271.00,0.10,-0.00,-1552.00,-0.00
0.065,-5.00,-550.00,-0.003,836.00,265.00,0.10,-0.00,-1553.00,-0.00
0.066,-5.00,-538.00,-0.010,836.00,271.00,0.10,-0.00,-1553.00,-0.00
0.067,-5.00,-534.00,-0.001,836.00,265.00,0.10,-0.00,-1553.00,-0.00
0.068,-5.00,-522.00,0.012,836.00,277.00,0.10,0.00,-1552.00,-0.00
0.069,-5.00,-518.00,-0.005,836.00,267.00,0.10,0.00,-1551.00,-0.00
0.070,-5.00,-490.00,-0.006,836.00,277.00,0.10,0.00,-1548.00,-0.00
0.071,-5.00,-482.00,-0.008,836.00,271.00,0.10,0.00,-1546.00,-0.00
0.072,-5.00,-466.00,-0.008,836.00,271.00,0.10,0.00,-1544.00,-0.00
0.073,-5.00,-452.00,-0.006,836.00,273.00,0.10,0.00,-1541.00,-0.00
0.074,-5.00,-434.00,-0.001,836.00,271.00,0.10,0.00,-1539.00,-0.00
0.075,-5.00,-422.00,-0.015,836.00,265.00,0.10,0.00,-1536.00,-0.00
0.076,-5.00,-398.00,0.002,836.00,265.00,0.10,0.00,-1533.00,-0.00
0.077,-5.00,-388.00,-0.005,836.00,267.00,0.10,0.00,-1530.00,-0.00
0.078,-5.00,-374.00,-0.008,836.00,271.00,0.10,0.00,-1528.00,-0.00
0.079,-5.00,-358.00,0.002,836.00,261.00,0.10,0.00,-1525.00,-0.00
0.080,-5.00,-342.00,-0.009,836.00,267.00,0.10,0.00,-1523.00,-0.00
0.081,-5.00,-328.00,0.002,836.00,269.00,0.10,0.00,-1520.00,-0.00
0.082,-5.00,-314.00,-0.002,836.00,265.00,0.10,0.00,-1517.00,-0.00
0.083,-5.00,-308.00,0.005,836.00,269.00,0.10,0.00,-1515.00,-0.00
0.084,-5.00,-292.00,-0.008,836.00,267.00,0.10,0.00,-1512.00,-0.00
0.085,-5.00,-280.00,-0.004,836.00,265.00,0.10,0.00,-1510.00,-0.00
0.086,-5.00,-280.00,-0.009,836.00,267.00,0.10,0.00,-1508.00,-0.00
0.087,-5.00,-270.00,0.000,836.00,265.00,0.10,0.00,-1507.00,-0.00
0.088,-6.00,-266.00,-0.010,836.00,269.00,0.10,0.00,-1505.00,-0.00
0.089,-6.00,-252.00,-0.008,836.00,273.00,0.10,0.00,-1503.00,-0.00
0.090,-6.00,-252.00,-0.006,836.00,269.00,0.10,0.00,-1502.00,-0.00
0.091,-6.00,-244.00,0.000,836.00,269.00,0.10,0.00,-1501.00,-0.00
0.092,-6.00,-242.00,-0.012,836.00,265.00,0.10,0.00,-1500.00,-0.00
0.093,-6.00,-238.00,-0.003,836.00,273.00,0.10,0.00,-1499.00,-0.00
0.094,-6.00,-236.00,-0.006,836.00,265.00,0.10,0.00,-1498.00,-0.00
0.095,-6.00,-234.00,0.001,836.00,267.00,0.10,0.00,-1497.00,-0.00
0.096,-6.00,-236.00,-0.010,836.00,263.00,0.10,0.00,-1497.00,-0.00
0.097,-6.00,-228.00,-0.002,836.00,267.00,0.10,0.00,-1497.00,-0.00
0.098,-6.00,-230.00,-0.011,836.00,269.00,0.10,0.00,-1496.00,-0.00
0.099,-6.00,-228.00,-0.008,836.00,265.00,0.10,0.00,-1496.00,-0.00
0.100,-6.00,-230.00,-0.006,836.00,267.00,0.10,0.00,-1496.00,-0.00
0.101,-6.00,-230.00,-0.011,836.00,265.00,0.10,0.00,-1496.00,-0.00
0.102,-6.00,-230.00,0.000,836.00,263.00,0.10,0.00,-1496.00,-0.00
0.103,-6.00,-232.00,-0.010,836.00,265.00,0.10,0.00,-1496.00,-0.00
0.104,-6.00,-230.00,0.000,836.00,261.00,0.10,0.00,-1496.00,-0.00
0.105,-6.00,-234.00,-0.010,836.00,267.00,0.10,0.00,-1496.00,-0.00
0.106,-6.00,-230.00,-0.006,836.00,265.00,0.10,0.00,-1496.00,-0.00
0.107,-6.00,-228.00,-0.001,836.00,273.00,0.10,0.00,-1496.00,-0.00
0.108,-6.00,-228.00,-0.007,836.00,267.00,0.10,0.00,-1496.00,-0.00
0.109,-6.00,-228.00,-0.005,836.00,277.00,0.10,0.00,-1496.00,-0.00
0.110,-6.00,-228.00,-0.007,836.00,271.00,0.10,0.00,-1496.00,-0.00
0.111,-6.00,-230.00,-0.003,836.00,269.00,0.10,0.00,-1496.00,-0.00
0.112,-6.00,-230.00,-0.004,836.00,263.00,0.10,0.00,-1496.00,-0.01
0.113,-6.00,-232.00,-0.005,836.00,263.00,0.10,0.00,-1496.00,-0.01
0.114,-6.00,-228.00,-0.014,836.00,263.00,0.10,0.00,-1496.00,-0.01
0.115,-6.00,-226.00,-0.004,836.00,269.00,0.10,0.00,-1496.00,-0.01
0.116,-6.00,-228.00,-0.012,836.00,277.00,0.10,0.00,-1496.00,-0.01
0.117,-6.00,-228.00,-0.003,836.00,267.00,0.10,0.00,-1496.00,-0.01
0.118,-6.00,-230.00,-0.013,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.119,-6.00,-228.00,-0.012,836.00,261.00,0.10,-0.00,-1496.00,-0.01
0.120,-6.00,-230.00,-0.012,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.121,-6.00,-230.00,-0.006,836.00,265.00,0.10,-0.00,-1496.00,-0.01
0.122,-6.00,-226.00,0.002,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.123,-6.00,-230.00,-0.004,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.124,-6.00,-224.00,-0.007,836.00,271.00,0.10,-0.00,-1496.00,-0.01
0.125,-6.00,-228.00,-0.007,836.00,263.00,0.10,-0.00,-1496.00,-0.01
0.126,-6.00,-224.00,-0.002,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.127,-6.00,-232.00,-0.009,836.00,269.00,0.10,-0.00,-1496.00,-0.01
0.128,-6.00,-228.00,-0.006,836.00,271.00,0.10,-0.00,-1496.00,-0.01
0.129,-6.00,-226.00,-0.007,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.130,-6.00,-226.00,-0.004,836.00,269.00,0.10,-0.00,-1496.00,-0.01
0.131,-6.00,-226.00,-0.007,836.00,265.00,0.10,-0.00,-1496.00,-0.01
0.132,-6.00,-230.00,0.004,836.00,273.00,0.10,-0.00,-1496.00,-0.01
0.133,-6.00,-230.00,-0.006,836.00,265.00,0.10,-0.00,-1496.00,-0.01
0.134,-6.00,-230.00,-0.003,836.00,269.00,0.10,-0.00,-1496.00,-0.01
0.135,-6.00,-230.00,-0.010,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.136,-6.00,-226.00,-0.004,836.00,269.00,0.10,-0.00,-1496.00,-0.01
0.137,-6.00,-228.00,-0.004,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.138,-6.00,-226.00,-0.007,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.139,-6.00,-226.00,-0.004,836.00,265.00,0.10,-0.00,-1496.00,-0.01
0.140,-6.00,-224.00,0.002,836.00,271.00,0.10,-0.00,-1496.00,-0.01
0.141,-6.00,-224.00,-0.002,836.00,265.00,0.10,-0.00,-1496.00,-0.01
0.142,-6.00,-230.00,-0.010,836.00,275.00,0.10,-0.00,-1496.00,-0.01
0.143,-6.00,-226.00,-0.004,836.00,269.00,0.10,-0.00,-1496.00,-0.01
0.144,-6.00,-224.00,-0.004,836.00,273.00,0.10,-0.00,-1496.00,-0.01
0.145,-6.00,-226.00,0.007,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.146,-6.00,-228.00,-0.001,836.00,273.00,0.10,-0.00,-1496.00,-0.01
0.147,-6.00,-226.00,0.001,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.148,-6.00,-222.00,0.003,836.00,269.00,0.10,-0.00,-1496.00,-0.01
0.149,-6.00,-222.00,0.004,836.00,267.00,0.10,-0.00,-1496.00,-0.01
0.150,-6.00,-218.00,0.009,836.00,273.00,0.10,-0.00,-1495.00,-0.01
0.151,-6.00,-212.00,0.009,836.00,269.00,0.10,-0.00,-1494.00,-0.01
0.152,-7.00,-216.00,0.006,836.00,267.00,0.10,-0.00,-1493.00,-0.01
0.153,-7.00,-210.00,-0.005,836.00,265.00,0.10,-0.00,-1491.00,-0.01
0.154,-7.00,-210.00,-0.008,836.00,263.00,0.10,-0.00,-1490.00,-0.01
0.155,-7.00,-206.00,-0.011,836.00,267.00,0.10,-0.00,-1489.00,-0.01
0.156,-7.00,-202.00,-0.002,836.00,269.00,0.10,-0.00,-1488.00,-0.01
0.157,-7.00,-198.00,-0.006,836.00,271.00,0.10,-0.00,-1487.00,-0.01
0.158,-7.00,-194.00,0.016,836.00,269.00,0.10,-0.00,-1486.00,-0.01
0.159,-7.00,-186.00,-0.003,836.00,271.00,0.10,-0.00,-1485.00,-0.01
0.160,-7.00,-190.00,0.002,836.00,269.00,0.10,-0.00,-1484.00,-0.01
0.161,-7.00,-186.00,0.005,836.00,271.00,0.10,-0.00,-1482.00,-0.01
0.162,-7.00,-178.00,0.006,836.00,273.00,0.10,-0.00,-1480.00,-0.01
0.163,-7.00,-172.00,0.003,836.00,273.00,0.10,-0.01,-1478.00,-0.01
0.164,-7.00,-172.00,-0.004,836.00,267.00,0.10,-0.01,-1476.00,-0.01
0.165,-7.00,-166.00,0.008,836.00,269.00,0.10,-0.01,-1474.00,-0.01
0.166,-8.00,-158.00,0.000,836.00,267.00,0.10,-0.01,-1471.00,-0.01
0.167,-8.00,-152.00,-0.005,836.00,265.00,0.10,-0.00,-1468.00,-0.01
0.168,-8.00,-150.00,0.010,836.00,257.00,0.10,-0.00,-1465.00,-0.01
0.169,-8.00,-138.00,0.013,836.00,271.00,0.10,-0.00,-1462.00,-0.01
0.170,-8.00,-132.00,0.012,836.00,265.00,0.10,-0.00,-1459.00,-0.01
0.171,-8.00,-128.00,0.004,836.00,267.00,0.10,-0.00,-1456.00,-0.01
0.172,-9.00,-126.00,0.004,836.00,261.00,0.10,-0.01,-1453.00,-0.01
0.173,-9.00,-114.00,0.005,836.00,273.00,0.10,-0.00,-1449.00,-0.01
0.174,-9.00,-108.00,-0.013,836.00,267.00,0.10,-0.00,-1446.00,-0.01
0.175,-9.00,-108.00,0.009,836.00,271.00,0.10,-0.00,-1443.00,-0.01
0.176,-9.00,-94.00,0.014,836.00,267.00,0.10,-0.00,-1440.00,-0.01
0.177,-9.00,-88.00,0.007,836.00,269.00,0.10,-0.00,-1437.00,-0.01
0.178,-10.00,-86.00,0.003,836.00,269.00,0.10,-0.01,-1434.00,-0.01
0.179,-10.00,-80.00,-0.001,836.00,271.00,0.10,-0.00,-1430.00,-0.01
0.180,-10.00,-76.00,0.002,836.00,263.00,0.10,-0.00,-1428.00,-0.01
0.181,-10.00,-70.00,0.009,836.00,267.00,0.10,-0.00,-1425.00,-0.01
0.182,-10.00,-58.00,-0.005,836.00,265.00,0.10,-0.00,-1422.00,-0.01
0.183,-10.00,-60.00,0.013,836.00,271.00,0.10,-0.00,-1419.00,-0.01
0.184,-11.00,-52.00,0.013,836.00,257.00,0.10,-0.00,-1416.00,-0.01
0.185,-11.00,-48.00,-0.001,836.00,261.00,0.10,-0.00,-1413.00,-0.01
0.186,-11.00,-48.00,-0.007,836.00,283.00,0.10,-0.00,-1410.00,-0.01
0.187,-11.00,-46.00,0.014,836.00,265.00,0.10,-0.00,-1408.00,-0.01
0.188,-11.00,-38.00,0.004,836.00,267.00,0.10,-0.00,-1405.00,-0.01
0.189,-11.00,-44.00,0.015,836.00,269.00,0.10,-0.00,-1402.00,-0.01
0.190,-11.00,-26.00,0.009,836.00,267.00,0.10,-0.01,-1399.00,-0.01
0.191,-11.00,-40.00,0.011,836.00,269.00,0.10,-0.01,-1396.00,-0.01
0.192,-11.00,-44.00,0.004,836.00,269.00,0.10,-0.01,-1394.00,-0.02
0.193,-11.00,-40.00,0.005,836.00,263.00,0.10,-0.01,-1391.00,-0.02
0.194,-11.00,-42.00,0.004,836.00,265.00,0.10,-0.01,-1388.00,-0.02
0.195,-11.00,-44.00,0.007,836.00,263.00,0.10,-0.01,-1385.00,-0.02
0.196,-11.00,-42.00,0.012,836.00,265.00,0.10,-0.01,-1382.00,-0.02
0.197,-11.00,-42.00,0.010,836.00,261.00,0.10,-0.01,-1380.00,-0.02
0.198,-11.00,-42.00,0.013,836.00,265.00,0.10,-0.01,-1377.00,-0.02
0.199,-11.00,-42.00,-0.004,836.00,265.00,0.10,-0.01,-1373.00,-0.02
0.200,-11.00,-42.00,0.011,836.00,263.00,0.10,-0.01,-1371.00,-0.02
0.201,-11.00,-40.00,0.007,836.00,263.00,0.10,-0.01,-1367.00,-0.02
0.202,-11.00,-40.00,0.007,836.00,269.00,0.10,-0.01,-1364.00,-0.02
0.203,-11.00,-38.00,0.013,836.00,265.00,0.10,-0.01,-1361.00,-0.02
0.204,-11.00,-42.00,0.018,836.00,269.00,0.10,-0.01,-1357.00,-0.02
0.205,-11.00,-42.00,0.017,836.00,261.00,0.10,-0.01,-1352.00,-0.02
0.206,-11.00,-38.00,0.016,836.00,269.00,0.10,-0.01,-1348.00,-0.02
0.207,-11.00,-40.00,0.016,836.00,263.00,0.10,-0.01,-1343.00,-0.02
0.208,-11.00,-38.00,0.012,836.00,267.00,0.10,-0.01,-1338.00,-0.02
0.209,-11.00,-2.00,0.017,836.00,265.00,0.10,-0.01,-1332.00,-0.02
0.210,-11.00,-10.00,0.013,836.00,269.00,0.10,-0.01,-1327.00,-0.02
0.211,-11.00,-6.00,0.012,836.00,263.00,0.10,-0.01,-1321.00,-0.02
0.212,-12.00,-6.00,0.012,836.00,269.00,0.10,-0.01,-1315.00,-0.02
0.213,-12.00,10.00,0.017,836.00,271.00,0.10,-0.01,-1308.00,-0.02
0.214,-12.00,10.00,0.014,836.00,269.00,0.10,-0.01,-1301.00,-0.02
0.215,-12.00,26.00,0.015,836.00,267.00,0.10,-0.01,-1294.00,-0.02
0.216,-13.00,30.00,0.018,836.00,269.00,0.10,-0.01,-1286.00,-0.02
0.217,-13.00,42.00,0.016,836.00,259.00,0.10,-0.01,-1278.00,-0.02
0.218,-13.00,48.00,0.016,836.00,265.00,0.10,-0.01,-1270.00,-0.02
0.219,-13.00,56.00,0.013,836.00,255.00,0.10,-0.01,-1261.00,-0.02
0.220,-14.00,64.00,0.010,836.00,255.00,0.10,-0.01,-1253.00,-0.02
0.221,-14.00,74.00,0.006,836.00,255.00,0.10,-0.01,-1244.00,-0.02
0.222,-14.00,80.00,0.008,836.00,255.00,0.10,-0.01,-1236.00,-0.02
0.223,-14.00,92.00,0.010,836.00,261.00,0.10,-0.01,-1227.00,-0.02
0.224,-15.00,90.00,0.008,836.00,263.00,0.10,-0.01,-1219.00,-0.02
0.225,-15.00,98.00,0.002,836.00,259.00,0.10,-0.01,-1210.00,-0.02
0.226,-15.00,102.00,0.010,836.00,265.00,0.10,-0.01,-1202.00,-0.02
0.227,-16.00,112.00,0.005,836.00,265.00,0.10,-0.01,-1194.00,-0.02
0.228,-16.00,126.00,0.012,836.00,269.00,0.10,-0.01,-1186.00,-0.02
0.229,-16.00,130.00,0.005,836.00,269.00,0.10,-0.01,-1178.00,-0.02
0.230,-16.00,122.00,0.001,836.00,267.00,0.10,-0.01,-1171.00,-0.02
0.231,-17.00,132.00,0.008,836.00,269.00,0.10,-0.01,-1163.00,-0.02
0.232,-17.00,142.00,0.004,836.00,271.00,0.10,-0.01,-1156.00,-0.02
0.233,-17.00,144.00,0.009,836.00,271.00,0.10,-0.01,-1149.00,-0.02
0.234,-17.00,150.00,0.009,836.00,267.00,0.10,-0.01,-1142.00,-0.02
0.235,-18.00,180.00,0.011,836.00,267.00,0.10,-0.01,-1136.00,-0.02
0.236,-18.00,152.00,0.001,836.00,263.00,0.10,-0.01,-1130.00,-0.02
0.237,-18.00,148.00,0.009,836.00,265.00,0.10,-0.01,-1124.00,-0.02
0.238,-19.00,166.00,0.009,836.00,259.00,0.10,-0.01,-1118.00,-0.02
0.239,-19.00,170.00,0.009,836.00,255.00,0.10,-0.01,-1113.00,-0.02
0.240,-19.00,170.00,0.003,836.00,253.00,0.10,-0.01,-1108.00,-0.02
0.241,-19.00,174.00,0.009,836.00,259.00,0.10,-0.01,-1104.00,-0.02
0.242,-19.00,188.00,0.005,836.00,253.00,0.10,-0.01,-1099.00,-0.02
0.243,-20.00,186.00,0.010,836.00,259.00,0.10,-0.01,-1094.00,-0.02
0.244,-20.00,176.00,0.004,836.00,257.00,0.10,-0.01,-1091.00,-0.02
0.245,-20.00,174.00,0.005,836.00,263.00,0.10,-0.01,-1087.00,-0.02
0.246,-20.00,186.00,-0.004,836.00,265.00,0.10,-0.01,-1083.00,-0.02
0.247,-20.00,184.00,0.012,836.00,265.00,0.10,-0.01,-1079.00,-0.02
0.248,-21.00,182.00,0.012,836.00,259.00,0.10,-0.01,-1076.00,-0.03
0.249,-21.00,184.00,0.007,836.00,265.00,0.10,-0.01,-1074.00,-0.03
0.250,-21.00,186.00,0.012,836.00,255.00,0.10,-0.01,-1071.00,-0.03
0.251,-21.00,180.00,0.010,836.00,259.00,0.10,-0.01,-1068.00,-0.03
0.252,-21.00,182.00,0.017,836.00,261.00,0.10,-0.01,-1066.00,-0.03
0.253,-21.00,190.00,0.011,836.00,259.00,0.10,-0.01,-1064.00,-0.03
0.254,-21.00,184.00,0.020,836.00,257.00,0.10,-0.01,-1062.00,-0.03
0.255,-21.00,184.00,0.020,836.00,263.00,0.10,-0.01,-1059.00,-0.03
0.256,-21.00,188.00,0.014,836.00,259.00,0.10,-0.01,-1057.00,-0.03
0.257,-21.00,188.00,0.000,836.00,263.00,0.10,-0.01,-1055.00,-0.03
0.258,-21.00,186.00,0.015,836.00,259.00,0.10,-0.01,-1052.00,-0.03
0.259,-22.00,184.00,0.012,836.00,263.00,0.10,-0.01,-1050.00,-0.03
0.260,-22.00,184.00,0.013,836.00,263.00,0.10,-0.01,-1047.00,-0.03
0.261,-22.00,178.00,0.010,836.00,267.00,0.10,-0.01,-1045.00,-0.03
0.262,-22.00,180.00,0.018,836.00,265.00,0.10,-0.01,-1043.00,-0.03
0.263,-22.00,172.00,0.012,836.00,263.00,0.10,-0.01,-1040.00,-0.03
0.264,-22.00,170.00,0.023,836.00,265.00,0.10,-0.01,-1037.00,-0.03
0.265,-22.00,174.00,0.002,836.00,261.00,0.10,-0.01,-1034.00,-0.03
0.266,-22.00,176.00,0.018,836.00,263.00,0.10,-0.01,-1030.00,-0.03
0.267,-22.00,184.00,0.023,836.00,267.00,0.10,-0.01,-1027.00,-0.03
0.268,-22.00,192.00,0.024,836.00,263.00,0.10,-0.01,-1023.00,-0.03
0.269,-22.00,192.00,0.023,836.00,265.00,0.10,-0.01,-1019.00,-0.03
0.270,-22.00,200.00,0.020,836.00,265.00,0.10,-0.01,-1014.00,-0.03
0.271,-22.00,202.00,0.018,836.00,263.00,0.10,-0.01,-1009.00,-0.03
0.272,-22.00,204.00,0.022,836.00,265.00,0.10,-0.01,-1004.00,-0.03
0.273,-23.00,208.00,0.019,836.00,261.00,0.10,-0.01,-998.00,-0.03
0.274,-23.00,212.00,0.018,836.00,265.00,0.10,-0.01,-992.00,-0.03
0.275,-23.00,214.00,0.033,836.00,259.00,0.10,-0.01,-985.00,-0.03
0.276,-24.00,212.00,0.027,836.00,257.00,0.10,-0.01,-979.00,-0.03
0.277,-24.00,216.00,0.021,836.00,255.00,0.10,-0.01,-972.00,-0.03
0.278,-24.00,218.00,0.029,836.00,261.00,0.10,-0.01,-964.00,-0.03
0.279,-25.00,216.00,0.013,836.00,255.00,0.10,-0.01,-957.00,-0.03
0.280,-25.00,212.00,0.015,836.00,255.00,0.10,-0.01,-949.00,-0.03
0.281,-26.00,214.00,0.029,836.00,253.00,0.10,-0.01,-941.00,-0.03
0.282,-26.00,222.00,0.011,836.00,265.00,0.10,-0.01,-933.00,-0.03
0.283,-26.00,214.00,0.012,836.00,261.00,0.10,-0.01,-926.00,-0.03
0.284,-27.00,214.00,0.018,836.00,263.00,0.10,-0.01,-918.00,-0.03
0.285,-27.00,218.00,0.006,836.00,259.00,0.10,-0.01,-911.00,-0.03
0.286,-28.00,216.00,0.008,836.00,263.00,0.10,-0.01,-903.00,-0.03
0.287,-28.00,216.00,0.010,836.00,263.00,0.10,-0.01,-897.00,-0.03
0.288,-28.00,210.00,0.011,836.00,269.00,0.10,-0.01,-889.00,-0.03
0.289,-29.00,220.00,0.013,836.00,259.00,0.10,-0.01,-883.00,-0.03
0.290,-29.00,220.00,0.020,836.00,269.00,0.10,-0.01,-876.00,-0.03
0.291,-29.00,220.00,0.014,836.00,259.00,0.10,-0.01,-869.00,-0.03
0.292,-30.00,222.00,0.013,836.00,261.00,0.10,-0.01,-863.00,-0.03
0.293,-30.00,224.00,0.012,836.00,261.00,0.10,-0.01,-857.00,-0.03
0.294,-30.00,218.00,0.019,836.00,259.00,0.10,-0.01,-851.00,-0.04
0.295,-31.00,224.00,0.006,836.00,259.00,0.10,-0.01,-845.00,-0.04
0.296,-31.00,224.00,0.010,836.00,265.00,0.10,-0.01,-838.00,-0.04
0.297,-31.00,224.00,0.011,836.00,261.00,0.10,-0.01,-833.00,-0.04
0.298,-32.00,224.00,0.011,836.00,263.00,0.10,-0.01,-827.00,-0.04
0.299,-32.00,228.00,0.019,836.00,263.00,0.10,-0.01,-820.00,-0.04
