%This file containts data collection taken by Trevor Stephens and Nathan Kong
%Used left spindle of tool number 5 Lot M10110805 915 with a 0.10 Hz Sine wave was implemented with and amplitude of 30.00 degrees, and a reaction torque of 40.00 percent torque
%idxPulse_0=0
%idxPulse_1=871
%idxPulse_2=-847
%idxPulse_3=0
%torque0AverageTorque=224.57
%torque2ZeroLoad=0.00
%Back-end Time [ms], Back-end CUI Encoder [counts], Back-end Futek Torque [counts], Measured Current [Amps], Front-end Maxon Encoder [counts], Front-end Futek Torque [counts], Front-end Command [amps?], Back-end Command [-1:1], Back-end Maxon [counts], Trajectory Target [counts?]
0.022,0.00,278.00,-0.017,790.00,-1182.00,0.40,0.01,1310.00,0.00
0.023,0.00,280.00,-0.018,789.00,-1254.00,0.40,0.01,1283.00,0.00
0.024,0.00,234.00,-0.015,788.00,-1316.00,0.40,0.01,1259.00,0.00
0.025,0.00,298.00,-0.013,787.00,-1364.00,0.40,0.01,1236.00,0.00
0.026,0.00,304.00,-0.016,787.00,-1388.00,0.40,0.01,1216.00,0.00
0.027,0.00,278.00,-0.014,786.00,-1398.00,0.40,0.00,1197.00,0.00
0.028,0.00,280.00,-0.020,786.00,-1396.00,0.40,0.00,1180.00,0.00
0.029,1.00,258.00,-0.008,786.00,-1368.00,0.40,0.00,1165.00,0.00
0.030,1.00,230.00,-0.005,787.00,-1342.00,0.40,0.00,1152.00,0.00
0.031,2.00,218.00,-0.001,787.00,-1298.00,0.40,0.00,1141.00,0.00
0.032,3.00,206.00,-0.002,788.00,-1272.00,0.40,-0.00,1131.00,0.00
0.033,3.00,194.00,0.000,788.00,-1244.00,0.40,-0.00,1122.00,0.00
0.034,4.00,186.00,0.005,788.00,-1218.00,0.40,-0.00,1116.00,0.00
0.035,4.00,168.00,0.006,789.00,-1210.00,0.40,-0.01,1111.00,0.00
0.036,4.00,176.00,0.002,789.00,-1192.00,0.40,-0.01,1107.00,0.00
0.037,5.00,166.00,0.004,788.00,-1192.00,0.40,-0.00,1105.00,0.00
0.038,5.00,160.00,0.005,788.00,-1214.00,0.40,-0.01,1104.00,0.00
0.039,5.00,168.00,0.006,788.00,-1230.00,0.40,-0.01,1104.00,0.00
0.040,5.00,172.00,-0.006,788.00,-1254.00,0.40,-0.01,1104.00,0.00
0.041,5.00,176.00,0.011,787.00,-1272.00,0.40,-0.01,1106.00,0.00
0.042,5.00,184.00,0.010,787.00,-1290.00,0.40,-0.01,1107.00,0.00
0.043,5.00,190.00,-0.002,787.00,-1294.00,0.40,-0.01,1108.00,0.00
0.044,5.00,194.00,0.012,787.00,-1292.00,0.40,-0.01,1109.00,0.00
0.045,5.00,186.00,0.011,787.00,-1310.00,0.40,-0.01,1110.00,0.00
0.046,5.00,184.00,0.008,787.00,-1294.00,0.40,-0.01,1111.00,0.00
0.047,5.00,182.00,0.014,787.00,-1286.00,0.40,-0.01,1112.00,0.00
0.048,5.00,178.00,-0.002,787.00,-1280.00,0.40,-0.01,1113.00,0.00
0.049,5.00,176.00,0.011,787.00,-1274.00,0.40,-0.01,1113.00,0.00
0.050,5.00,170.00,-0.001,787.00,-1264.00,0.40,-0.01,1114.00,0.00
0.051,5.00,168.00,0.007,787.00,-1258.00,0.40,-0.01,1114.00,0.00
0.052,5.00,170.00,-0.004,787.00,-1258.00,0.40,-0.01,1114.00,0.00
0.053,5.00,164.00,0.006,787.00,-1238.00,0.40,-0.01,1114.00,0.00
0.054,5.00,166.00,0.007,787.00,-1250.00,0.40,-0.01,1114.00,0.00
0.055,5.00,164.00,0.005,787.00,-1254.00,0.40,-0.01,1114.00,0.00
0.056,5.00,160.00,0.011,787.00,-1250.00,0.40,-0.01,1114.00,0.00
0.057,6.00,158.00,0.001,787.00,-1252.00,0.40,-0.01,1114.00,0.00
0.058,6.00,152.00,0.005,787.00,-1254.00,0.40,-0.01,1114.00,0.00
0.059,6.00,154.00,0.001,787.00,-1254.00,0.40,-0.01,1114.00,0.00
0.060,6.00,154.00,0.005,787.00,-1246.00,0.40,-0.01,1114.00,0.00
0.061,6.00,150.00,0.005,787.00,-1248.00,0.40,-0.01,1114.00,0.00
0.062,6.00,150.00,-0.002,787.00,-1250.00,0.40,-0.01,1114.00,0.00
0.063,6.00,148.00,0.009,787.00,-1248.00,0.40,-0.01,1114.00,0.00
0.064,6.00,144.00,0.009,787.00,-1252.00,0.40,-0.01,1114.00,0.00
0.065,6.00,144.00,0.008,787.00,-1234.00,0.40,-0.01,1114.00,0.00
0.066,6.00,146.00,0.004,787.00,-1238.00,0.40,-0.01,1114.00,0.00
0.067,6.00,138.00,-0.001,787.00,-1240.00,0.40,-0.01,1114.00,0.00
0.068,6.00,144.00,0.008,787.00,-1240.00,0.40,-0.01,1114.00,0.00
0.069,6.00,136.00,0.000,787.00,-1244.00,0.40,-0.01,1114.00,0.00
0.070,6.00,134.00,0.003,787.00,-1236.00,0.40,-0.01,1114.00,0.00
0.071,6.00,138.00,0.001,787.00,-1240.00,0.40,-0.01,1114.00,0.00
0.072,7.00,132.00,0.000,787.00,-1246.00,0.40,-0.01,1114.00,0.00
0.073,7.00,136.00,0.002,787.00,-1242.00,0.40,-0.01,1114.00,0.00
0.074,7.00,132.00,0.001,787.00,-1238.00,0.40,-0.01,1114.00,0.00
0.075,7.00,130.00,0.008,787.00,-1238.00,0.40,-0.01,1114.00,0.00
0.076,7.00,132.00,-0.002,787.00,-1242.00,0.40,-0.01,1114.00,0.00
0.077,7.00,124.00,0.000,787.00,-1236.00,0.40,-0.01,1114.00,0.00
0.078,7.00,126.00,0.010,787.00,-1238.00,0.40,-0.01,1114.00,0.00
0.079,7.00,124.00,0.004,787.00,-1236.00,0.40,-0.01,1114.00,0.00
0.080,7.00,120.00,0.013,787.00,-1238.00,0.40,-0.01,1114.00,0.00
0.081,7.00,124.00,-0.002,787.00,-1238.00,0.40,-0.01,1114.00,0.00
0.082,7.00,116.00,0.008,787.00,-1236.00,0.40,-0.01,1114.00,0.00
0.083,7.00,118.00,0.000,787.00,-1240.00,0.40,-0.01,1114.00,0.00
0.084,7.00,120.00,0.015,787.00,-1236.00,0.40,-0.01,1114.00,0.00
0.085,7.00,114.00,0.006,787.00,-1234.00,0.40,-0.01,1114.00,0.00
0.086,7.00,118.00,0.002,787.00,-1240.00,0.40,-0.01,1114.00,0.00
0.087,7.00,116.00,0.009,787.00,-1236.00,0.40,-0.01,1114.00,0.00
0.088,7.00,112.00,0.004,787.00,-1242.00,0.40,-0.01,1114.00,0.00
0.089,7.00,110.00,0.002,787.00,-1236.00,0.40,-0.01,1114.00,0.00
0.090,8.00,114.00,0.014,787.00,-1242.00,0.40,-0.01,1114.00,0.00
0.091,8.00,110.00,0.013,787.00,-1242.00,0.40,-0.01,1114.00,0.00
0.092,8.00,110.00,0.012,787.00,-1238.00,0.40,-0.01,1115.00,0.00
0.093,8.00,112.00,0.007,787.00,-1244.00,0.40,-0.01,1116.00,0.00
0.094,8.00,110.00,0.018,787.00,-1236.00,0.40,-0.01,1117.00,0.00
0.095,8.00,110.00,0.021,787.00,-1240.00,0.40,-0.01,1118.00,0.00
0.096,8.00,106.00,-0.008,787.00,-1236.00,0.40,-0.01,1119.00,0.00
0.097,8.00,104.00,0.008,787.00,-1232.00,0.40,-0.01,1121.00,0.00
0.098,8.00,100.00,0.008,787.00,-1242.00,0.40,-0.01,1122.00,0.00
0.099,8.00,104.00,0.003,787.00,-1238.00,0.40,-0.01,1124.00,0.00
0.100,8.00,104.00,0.013,787.00,-1244.00,0.40,-0.01,1125.00,0.00
0.101,8.00,98.00,-0.009,787.00,-1242.00,0.40,-0.01,1126.00,0.00
0.102,8.00,106.00,-0.002,787.00,-1240.00,0.40,-0.01,1128.00,0.00
0.103,8.00,100.00,0.004,787.00,-1236.00,0.40,-0.01,1129.00,0.00
0.104,8.00,98.00,0.009,787.00,-1232.00,0.40,-0.01,1130.00,0.00
0.105,8.00,100.00,0.002,787.00,-1244.00,0.40,-0.01,1131.00,0.00
0.106,8.00,98.00,0.011,787.00,-1242.00,0.40,-0.01,1132.00,0.00
0.107,8.00,98.00,0.017,787.00,-1242.00,0.40,-0.01,1133.00,0.00
0.108,8.00,100.00,0.001,787.00,-1240.00,0.40,-0.01,1134.00,0.00
0.109,8.00,100.00,0.008,787.00,-1236.00,0.40,-0.01,1135.00,0.00
0.110,8.00,98.00,0.011,787.00,-1240.00,0.40,-0.01,1135.00,0.00
0.111,8.00,94.00,0.005,787.00,-1240.00,0.40,-0.01,1135.00,0.00
0.112,9.00,96.00,0.013,787.00,-1244.00,0.40,-0.01,1135.00,0.00
0.113,9.00,96.00,0.013,787.00,-1238.00,0.40,-0.01,1136.00,0.00
0.114,9.00,94.00,0.013,787.00,-1236.00,0.40,-0.01,1136.00,0.00
0.115,9.00,94.00,0.014,787.00,-1238.00,0.40,-0.01,1137.00,0.00
0.116,9.00,98.00,0.005,787.00,-1236.00,0.40,-0.01,1138.00,0.00
0.117,9.00,92.00,0.016,787.00,-1236.00,0.40,-0.01,1139.00,0.00
0.118,9.00,92.00,0.019,787.00,-1238.00,0.40,-0.01,1140.00,0.00
0.119,9.00,94.00,0.011,787.00,-1238.00,0.40,-0.01,1142.00,0.00
0.120,9.00,96.00,0.016,787.00,-1240.00,0.40,-0.01,1144.00,0.00
0.121,9.00,94.00,0.014,787.00,-1234.00,0.40,-0.01,1146.00,0.00
0.122,9.00,94.00,0.007,787.00,-1242.00,0.40,-0.01,1148.00,0.00
0.123,9.00,92.00,0.000,787.00,-1244.00,0.40,-0.01,1150.00,0.00
0.124,9.00,86.00,0.012,787.00,-1248.00,0.40,-0.01,1151.00,0.00
0.125,9.00,90.00,-0.001,787.00,-1242.00,0.40,-0.01,1152.00,0.00
0.126,9.00,92.00,0.013,787.00,-1240.00,0.40,-0.01,1154.00,0.00
0.127,9.00,98.00,0.008,787.00,-1246.00,0.40,-0.01,1156.00,0.00
0.128,9.00,88.00,0.005,787.00,-1240.00,0.40,-0.01,1157.00,0.00
0.129,9.00,92.00,0.007,787.00,-1240.00,0.40,-0.01,1158.00,0.00
0.130,9.00,96.00,0.000,787.00,-1244.00,0.40,-0.01,1158.00,0.00
0.131,9.00,92.00,0.016,787.00,-1238.00,0.40,-0.01,1159.00,0.00
0.132,9.00,92.00,-0.007,787.00,-1238.00,0.40,-0.01,1159.00,0.00
0.133,9.00,86.00,0.009,787.00,-1236.00,0.40,-0.01,1159.00,0.00
0.134,9.00,92.00,0.003,787.00,-1236.00,0.40,-0.01,1159.00,0.00
0.135,9.00,86.00,0.004,787.00,-1232.00,0.40,-0.01,1159.00,0.00
0.136,9.00,90.00,0.007,787.00,-1236.00,0.40,-0.01,1159.00,0.00
0.137,9.00,86.00,-0.002,787.00,-1234.00,0.40,-0.01,1159.00,0.00
0.138,9.00,92.00,0.015,787.00,-1230.00,0.40,-0.01,1159.00,0.00
0.139,9.00,90.00,0.004,787.00,-1240.00,0.40,-0.01,1159.00,0.00
0.140,9.00,82.00,0.005,787.00,-1228.00,0.40,-0.01,1159.00,0.00
0.141,9.00,88.00,0.007,787.00,-1234.00,0.40,-0.01,1159.00,0.00
0.142,10.00,82.00,0.005,787.00,-1236.00,0.40,-0.01,1159.00,0.00
0.143,10.00,84.00,0.016,787.00,-1238.00,0.40,-0.01,1159.00,0.00
0.144,10.00,90.00,0.009,787.00,-1238.00,0.40,-0.01,1159.00,0.00
0.145,10.00,84.00,0.018,787.00,-1234.00,0.40,-0.01,1160.00,0.00
0.146,10.00,86.00,0.003,787.00,-1240.00,0.40,-0.01,1160.00,0.00
0.147,10.00,92.00,0.020,787.00,-1240.00,0.40,-0.01,1161.00,0.00
0.148,10.00,88.00,0.004,787.00,-1242.00,0.40,-0.01,1162.00,0.00
0.149,10.00,90.00,0.025,787.00,-1240.00,0.40,-0.01,1163.00,0.00
0.150,10.00,96.00,0.014,787.00,-1234.00,0.40,-0.01,1164.00,0.00
0.151,10.00,100.00,0.013,787.00,-1238.00,0.40,-0.01,1165.00,0.00
0.152,10.00,102.00,0.006,787.00,-1232.00,0.40,-0.01,1166.00,0.00
0.153,10.00,104.00,0.002,787.00,-1242.00,0.40,-0.01,1167.00,0.00
0.154,10.00,102.00,0.021,787.00,-1256.00,0.40,-0.01,1168.00,0.00
0.155,10.00,106.00,0.008,787.00,-1236.00,0.40,-0.01,1168.00,0.00
0.156,10.00,100.00,0.006,787.00,-1240.00,0.40,-0.01,1168.00,0.00
0.157,10.00,94.00,0.005,787.00,-1234.00,0.40,-0.01,1168.00,0.00
0.158,10.00,94.00,-0.001,787.00,-1238.00,0.40,-0.01,1168.00,0.00
0.159,10.00,94.00,0.005,787.00,-1230.00,0.40,-0.01,1168.00,0.00
0.160,10.00,96.00,0.008,787.00,-1238.00,0.40,-0.01,1168.00,0.00
0.161,10.00,94.00,0.005,787.00,-1234.00,0.40,-0.01,1168.00,0.00
0.162,10.00,96.00,0.001,787.00,-1234.00,0.40,-0.01,1168.00,0.00
0.163,10.00,94.00,0.002,787.00,-1236.00,0.40,-0.01,1168.00,0.00
0.164,10.00,90.00,0.005,787.00,-1242.00,0.40,-0.01,1168.00,0.00
0.165,10.00,96.00,0.003,787.00,-1242.00,0.40,-0.01,1168.00,0.00
0.166,10.00,94.00,0.008,787.00,-1238.00,0.40,-0.01,1168.00,0.00
0.167,10.00,88.00,0.005,787.00,-1236.00,0.40,-0.01,1168.00,0.00
0.168,10.00,94.00,0.007,787.00,-1242.00,0.40,-0.01,1168.00,0.00
0.169,10.00,88.00,0.014,787.00,-1228.00,0.40,-0.01,1168.00,0.00
0.170,10.00,92.00,0.002,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.171,10.00,92.00,0.007,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.172,10.00,88.00,0.012,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.173,10.00,92.00,0.003,786.00,-1240.00,0.40,-0.01,1168.00,0.00
0.174,10.00,90.00,-0.001,786.00,-1234.00,0.40,-0.01,1168.00,0.00
0.175,10.00,88.00,0.010,786.00,-1242.00,0.40,-0.01,1168.00,0.00
0.176,10.00,90.00,0.004,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.177,10.00,86.00,0.002,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.178,10.00,90.00,0.004,786.00,-1246.00,0.40,-0.01,1168.00,0.00
0.179,10.00,88.00,0.011,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.180,10.00,86.00,0.018,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.181,10.00,90.00,0.009,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.182,10.00,90.00,0.003,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.183,10.00,84.00,0.006,786.00,-1232.00,0.40,-0.01,1168.00,0.00
0.184,10.00,84.00,0.004,786.00,-1234.00,0.40,-0.01,1168.00,0.00
0.185,10.00,86.00,-0.004,786.00,-1234.00,0.40,-0.01,1168.00,0.00
0.186,10.00,92.00,0.007,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.187,10.00,84.00,0.012,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.188,10.00,90.00,0.001,786.00,-1240.00,0.40,-0.01,1168.00,0.00
0.189,10.00,86.00,0.005,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.190,10.00,88.00,0.002,786.00,-1240.00,0.40,-0.01,1168.00,0.00
0.191,10.00,86.00,0.004,786.00,-1228.00,0.40,-0.01,1168.00,0.00
0.192,10.00,86.00,0.009,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.193,10.00,86.00,0.005,786.00,-1232.00,0.40,-0.01,1168.00,0.00
0.194,10.00,84.00,0.002,786.00,-1232.00,0.40,-0.01,1168.00,0.00
0.195,10.00,86.00,0.008,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.196,10.00,86.00,0.001,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.197,10.00,86.00,0.000,786.00,-1240.00,0.40,-0.01,1168.00,0.00
0.198,10.00,82.00,0.008,786.00,-1234.00,0.40,-0.01,1168.00,0.00
0.199,10.00,88.00,-0.012,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.200,10.00,82.00,0.007,786.00,-1230.00,0.40,-0.01,1168.00,0.00
0.201,10.00,86.00,0.004,786.00,-1234.00,0.40,-0.01,1168.00,0.00
0.202,10.00,88.00,0.006,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.203,10.00,84.00,0.010,786.00,-1234.00,0.40,-0.01,1168.00,0.00
0.204,10.00,86.00,0.004,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.205,10.00,84.00,0.018,786.00,-1266.00,0.40,-0.01,1168.00,0.00
0.206,11.00,86.00,0.004,786.00,-1236.00,0.40,-0.00,1168.00,0.00
0.207,11.00,80.00,0.003,786.00,-1242.00,0.40,-0.01,1168.00,0.00
0.208,11.00,86.00,0.010,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.209,11.00,82.00,0.002,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.210,11.00,84.00,0.004,786.00,-1234.00,0.40,-0.01,1168.00,0.00
0.211,11.00,82.00,0.000,786.00,-1240.00,0.40,-0.01,1168.00,0.00
0.212,11.00,82.00,0.006,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.213,11.00,82.00,0.008,786.00,-1232.00,0.40,-0.01,1168.00,0.00
0.214,11.00,82.00,-0.001,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.215,11.00,86.00,0.006,786.00,-1230.00,0.40,-0.01,1168.00,0.00
0.216,11.00,84.00,0.003,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.217,11.00,80.00,0.006,786.00,-1236.00,0.40,-0.01,1168.00,0.00
0.218,11.00,82.00,0.002,786.00,-1230.00,0.40,-0.01,1168.00,0.00
0.219,11.00,76.00,0.009,786.00,-1234.00,0.40,-0.01,1168.00,0.00
0.220,11.00,80.00,0.007,786.00,-1226.00,0.40,-0.01,1168.00,0.00
0.221,11.00,80.00,0.006,786.00,-1238.00,0.40,-0.01,1168.00,0.00
0.222,11.00,80.00,0.006,786.00,-1234.00,0.40,-0.01,1168.00,0.01
0.223,11.00,78.00,-0.002,786.00,-1238.00,0.40,-0.01,1168.00,0.01
0.224,11.00,80.00,0.012,786.00,-1240.00,0.40,-0.01,1168.00,0.01
0.225,11.00,84.00,0.000,786.00,-1236.00,0.40,-0.01,1168.00,0.01
0.226,11.00,82.00,0.005,786.00,-1234.00,0.40,-0.00,1168.00,0.01
0.227,11.00,84.00,0.001,786.00,-1232.00,0.40,-0.00,1168.00,0.01
0.228,11.00,76.00,-0.001,786.00,-1234.00,0.40,-0.00,1168.00,0.01
0.229,11.00,76.00,0.008,786.00,-1234.00,0.40,-0.00,1168.00,0.01
0.230,11.00,80.00,-0.001,786.00,-1232.00,0.40,-0.00,1168.00,0.01
0.231,11.00,82.00,0.007,786.00,-1236.00,0.40,-0.00,1168.00,0.01
0.232,11.00,76.00,0.004,786.00,-1230.00,0.40,-0.00,1168.00,0.01
0.233,11.00,80.00,-0.003,786.00,-1234.00,0.40,-0.00,1168.00,0.01
0.234,11.00,78.00,0.015,786.00,-1234.00,0.40,-0.00,1168.00,0.01
0.235,11.00,76.00,0.002,786.00,-1240.00,0.40,-0.00,1168.00,0.01
0.236,11.00,78.00,0.001,786.00,-1236.00,0.40,-0.00,1168.00,0.01
0.237,11.00,76.00,0.010,786.00,-1240.00,0.40,-0.00,1168.00,0.01
0.238,11.00,78.00,0.012,786.00,-1236.00,0.40,-0.00,1168.00,0.01
0.239,11.00,76.00,0.001,786.00,-1232.00,0.40,-0.00,1168.00,0.01
0.240,11.00,78.00,0.006,786.00,-1242.00,0.40,-0.00,1168.00,0.01
0.241,11.00,74.00,0.008,786.00,-1238.00,0.40,-0.00,1168.00,0.01
0.242,11.00,78.00,0.002,786.00,-1234.00,0.40,-0.00,1168.00,0.01
0.243,11.00,70.00,-0.006,786.00,-1238.00,0.40,-0.00,1168.00,0.01
0.244,11.00,70.00,-0.006,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.245,11.00,74.00,-0.005,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.246,11.00,72.00,0.000,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.247,11.00,74.00,0.000,786.00,-1240.00,0.40,-0.00,1167.00,0.01
0.248,11.00,74.00,-0.014,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.249,11.00,76.00,-0.008,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.250,11.00,74.00,-0.005,786.00,-1242.00,0.40,-0.00,1167.00,0.01
0.251,11.00,68.00,-0.012,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.252,11.00,74.00,0.000,786.00,-1232.00,0.40,-0.00,1167.00,0.01
0.253,11.00,74.00,-0.004,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.254,11.00,74.00,-0.001,786.00,-1230.00,0.40,-0.00,1167.00,0.01
0.255,11.00,74.00,-0.002,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.256,11.00,72.00,-0.011,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.257,11.00,74.00,-0.008,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.258,11.00,76.00,0.002,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.259,11.00,70.00,-0.007,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.260,11.00,76.00,-0.002,786.00,-1230.00,0.40,-0.00,1167.00,0.01
0.261,11.00,70.00,-0.004,786.00,-1232.00,0.40,-0.00,1167.00,0.01
0.262,11.00,76.00,-0.007,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.263,11.00,72.00,-0.001,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.264,11.00,76.00,-0.005,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.265,11.00,68.00,-0.001,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.266,11.00,74.00,0.000,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.267,11.00,76.00,-0.008,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.268,11.00,70.00,0.000,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.269,11.00,70.00,-0.005,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.270,11.00,74.00,0.002,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.271,11.00,76.00,0.001,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.272,11.00,68.00,-0.006,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.273,11.00,76.00,0.002,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.274,11.00,72.00,-0.007,786.00,-1242.00,0.40,-0.00,1167.00,0.01
0.275,11.00,72.00,-0.002,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.276,12.00,70.00,0.001,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.277,12.00,68.00,-0.004,786.00,-1232.00,0.40,-0.00,1167.00,0.01
0.278,12.00,76.00,-0.004,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.279,12.00,72.00,-0.004,786.00,-1240.00,0.40,-0.00,1167.00,0.01
0.280,12.00,68.00,0.001,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.281,12.00,74.00,0.003,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.282,12.00,70.00,-0.007,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.283,12.00,66.00,0.001,786.00,-1232.00,0.40,-0.00,1167.00,0.01
0.284,12.00,72.00,-0.006,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.285,12.00,66.00,-0.007,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.286,12.00,72.00,-0.002,786.00,-1240.00,0.40,-0.00,1167.00,0.01
0.287,12.00,70.00,-0.006,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.288,12.00,68.00,-0.003,786.00,-1236.00,0.40,-0.00,1167.00,0.01
0.289,12.00,70.00,-0.003,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.290,12.00,68.00,-0.008,786.00,-1232.00,0.40,-0.00,1167.00,0.01
0.291,12.00,68.00,-0.002,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.292,12.00,66.00,-0.004,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.293,12.00,66.00,0.000,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.294,12.00,74.00,-0.002,786.00,-1222.00,0.40,-0.00,1167.00,0.01
0.295,12.00,70.00,0.005,786.00,-1232.00,0.40,-0.00,1167.00,0.01
0.296,12.00,70.00,-0.001,786.00,-1238.00,0.40,-0.00,1167.00,0.01
0.297,12.00,72.00,-0.008,786.00,-1232.00,0.40,-0.00,1167.00,0.01
0.298,12.00,66.00,-0.007,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.299,12.00,72.00,0.000,786.00,-1230.00,0.40,-0.00,1167.00,0.01
0.300,12.00,68.00,-0.004,786.00,-1234.00,0.40,-0.00,1167.00,0.01
0.301,12.00,66.00,0.003,786.00,-1234.00,0.40,-0.00,1167.00,0.01
