%This file containts data collection taken by Trevor Stephens and Nathan Kong
%Used left spindle of tool number 5 Lot M10110805 915 with a 0.10 Hz Sine wave was implemented with and amplitude of 30.00 degrees, and a reaction torque of 100.00 percent torque
%idxPulse_0=0
%idxPulse_1=-299
%idxPulse_2=-414
%idxPulse_3=-2152
%torque0AverageTorque=315.12
%torque2ZeroLoad=0.00
%Back-end Time [ms], Back-end CUI Encoder [counts], Back-end Futek Torque [counts], Measured Current [Amps], Front-end Maxon Encoder [counts], Front-end Futek Torque [counts], Front-end Command [amps?], Back-end Command [-1:1], Back-end Maxon [counts], Trajectory Target [counts?]
0.068,1379.00,1182.00,0.010,152.00,-3063.00,1.00,-0.01,168.00,0.00
0.069,1379.00,1182.00,-0.003,152.00,-3017.00,1.00,-0.01,168.00,0.00
0.070,1379.00,1182.00,0.018,153.00,-2947.00,1.00,-0.01,168.00,0.00
0.071,1379.00,1184.00,0.005,154.00,-2873.00,1.00,-0.01,168.00,0.00
0.072,1379.00,1180.00,0.008,155.00,-2777.00,1.00,-0.01,168.00,0.00
0.073,1379.00,1182.00,0.016,156.00,-2717.00,1.00,-0.01,168.00,0.00
0.074,1379.00,1176.00,0.006,157.00,-2649.00,1.00,-0.01,168.00,0.00
0.075,1379.00,1176.00,0.005,157.00,-2631.00,1.00,-0.01,168.00,0.00
0.076,1379.00,1174.00,0.010,157.00,-2627.00,1.00,-0.01,168.00,0.00
0.077,1379.00,1176.00,0.006,156.00,-2667.00,1.00,-0.01,168.00,0.00
0.078,1379.00,1178.00,0.008,156.00,-2725.00,1.00,-0.01,168.00,0.00
0.079,1379.00,1176.00,0.011,155.00,-2801.00,1.00,-0.01,168.00,0.00
0.080,1379.00,1178.00,-0.008,154.00,-2871.00,1.00,-0.01,168.00,0.00
0.081,1379.00,1178.00,0.014,153.00,-2947.00,1.00,-0.01,168.00,0.00
0.082,1379.00,1180.00,0.008,153.00,-3005.00,1.00,-0.01,168.00,0.00
0.083,1379.00,1172.00,0.002,152.00,-3027.00,1.00,-0.01,168.00,0.00
0.084,1379.00,1180.00,0.008,152.00,-3025.00,1.00,-0.01,168.00,0.00
0.085,1379.00,1182.00,0.001,153.00,-2999.00,1.00,-0.01,168.00,0.00
0.086,1379.00,1182.00,0.010,153.00,-2959.00,1.00,-0.01,168.00,0.00
0.087,1379.00,1182.00,-0.002,154.00,-2899.00,1.00,-0.01,168.00,0.00
0.088,1379.00,1184.00,0.010,155.00,-2843.00,1.00,-0.01,168.00,0.00
0.089,1379.00,1176.00,-0.004,155.00,-2759.00,1.00,-0.01,168.00,0.00
0.090,1379.00,1180.00,0.025,156.00,-2713.00,1.00,-0.01,168.00,0.00
0.091,1379.00,1178.00,0.006,156.00,-2681.00,1.00,-0.01,168.00,0.00
0.092,1379.00,1178.00,0.014,156.00,-2673.00,1.00,-0.01,168.00,0.00
0.093,1379.00,1178.00,0.006,156.00,-2699.00,1.00,-0.02,168.00,0.00
0.094,1379.00,1176.00,0.007,156.00,-2729.00,1.00,-0.02,168.00,0.00
0.095,1379.00,1176.00,0.007,155.00,-2781.00,1.00,-0.02,168.00,0.00
0.096,1379.00,1176.00,0.005,154.00,-2847.00,1.00,-0.02,168.00,0.00
0.097,1379.00,1174.00,0.012,154.00,-2895.00,1.00,-0.02,168.00,0.00
0.098,1379.00,1172.00,0.010,153.00,-2951.00,1.00,-0.02,168.00,0.00
0.099,1379.00,1178.00,0.009,153.00,-2973.00,1.00,-0.02,168.00,0.00
0.100,1379.00,1178.00,0.006,153.00,-2989.00,1.00,-0.02,168.00,0.00
0.101,1379.00,1180.00,0.013,153.00,-2973.00,1.00,-0.02,168.00,0.00
0.102,1379.00,1182.00,0.006,153.00,-2943.00,1.00,-0.02,168.00,0.00
0.103,1379.00,1180.00,0.005,154.00,-2891.00,1.00,-0.02,168.00,0.00
0.104,1379.00,1180.00,0.006,155.00,-2849.00,1.00,-0.02,168.00,0.00
0.105,1379.00,1182.00,0.000,155.00,-2791.00,1.00,-0.02,168.00,0.00
0.106,1379.00,1180.00,0.007,156.00,-2751.00,1.00,-0.02,168.00,0.00
0.107,1379.00,1176.00,0.021,156.00,-2711.00,1.00,-0.02,168.00,0.00
0.108,1379.00,1180.00,0.017,156.00,-2717.00,1.00,-0.02,168.00,0.00
0.109,1379.00,1174.00,0.009,156.00,-2715.00,1.00,-0.02,168.00,0.00
0.110,1379.00,1176.00,0.019,155.00,-2753.00,1.00,-0.02,168.00,0.00
0.111,1379.00,1180.00,0.008,155.00,-2783.00,1.00,-0.02,168.00,0.00
0.112,1379.00,1176.00,0.015,154.00,-2837.00,1.00,-0.02,168.00,0.00
0.113,1379.00,1178.00,0.009,154.00,-2877.00,1.00,-0.02,168.00,0.00
0.114,1379.00,1180.00,0.012,153.00,-2915.00,1.00,-0.02,168.00,0.00
0.115,1379.00,1164.00,0.022,153.00,-2941.00,1.00,-0.02,168.00,0.00
0.116,1379.00,1180.00,0.008,153.00,-2949.00,1.00,-0.02,168.00,0.00
0.117,1379.00,1178.00,0.013,153.00,-2939.00,1.00,-0.02,168.00,0.00
0.118,1379.00,1182.00,0.011,153.00,-2917.00,1.00,-0.02,168.00,0.00
0.119,1379.00,1182.00,0.014,154.00,-2887.00,1.00,-0.02,168.00,0.00
0.120,1379.00,1176.00,0.009,154.00,-2853.00,1.00,-0.02,168.00,0.00
0.121,1379.00,1184.00,0.018,155.00,-2807.00,1.00,-0.02,168.00,0.00
0.122,1379.00,1174.00,0.012,155.00,-2767.00,1.00,-0.02,168.00,0.00
0.123,1379.00,1180.00,0.013,156.00,-2745.00,1.00,-0.02,168.00,0.00
0.124,1379.00,1178.00,0.023,156.00,-2737.00,1.00,-0.02,168.00,0.00
0.125,1379.00,1178.00,0.015,156.00,-2737.00,1.00,-0.02,168.00,0.00
0.126,1379.00,1180.00,0.017,155.00,-2755.00,1.00,-0.02,168.00,0.00
0.127,1379.00,1190.00,0.014,155.00,-2785.00,1.00,-0.02,168.00,0.00
0.128,1379.00,1180.00,0.020,155.00,-2825.00,1.00,-0.02,168.00,0.00
0.129,1379.00,1180.00,0.010,154.00,-2863.00,1.00,-0.02,168.00,0.00
0.130,1379.00,1178.00,0.016,154.00,-2901.00,1.00,-0.02,168.00,0.00
0.131,1379.00,1182.00,0.012,153.00,-2919.00,1.00,-0.02,168.00,0.00
0.132,1379.00,1178.00,0.025,153.00,-2931.00,1.00,-0.02,168.00,0.00
0.133,1379.00,1178.00,0.009,153.00,-2927.00,1.00,-0.02,168.00,0.00
0.134,1379.00,1178.00,0.024,154.00,-2915.00,1.00,-0.02,168.00,0.00
0.135,1379.00,1180.00,0.014,154.00,-2889.00,1.00,-0.02,168.00,0.00
0.136,1379.00,1178.00,0.014,154.00,-2849.00,1.00,-0.02,168.00,0.00
0.137,1379.00,1180.00,0.015,155.00,-2815.00,1.00,-0.02,168.00,0.00
0.138,1379.00,1176.00,0.020,155.00,-2785.00,1.00,-0.02,168.00,0.00
0.139,1379.00,1176.00,0.013,155.00,-2765.00,1.00,-0.02,168.00,0.00
0.140,1379.00,1176.00,0.011,155.00,-2759.00,1.00,-0.02,168.00,0.00
0.141,1379.00,1174.00,0.006,155.00,-2753.00,1.00,-0.02,168.00,0.00
0.142,1379.00,1178.00,0.017,155.00,-2765.00,1.00,-0.02,168.00,0.00
0.143,1379.00,1178.00,0.012,155.00,-2787.00,1.00,-0.02,168.00,0.00
0.144,1379.00,1180.00,0.020,155.00,-2813.00,1.00,-0.02,168.00,0.00
0.145,1379.00,1180.00,0.007,154.00,-2857.00,1.00,-0.02,168.00,0.00
0.146,1379.00,1176.00,0.014,154.00,-2879.00,1.00,-0.02,168.00,0.00
0.147,1379.00,1178.00,0.012,154.00,-2899.00,1.00,-0.02,168.00,0.00
0.148,1379.00,1172.00,0.015,154.00,-2915.00,1.00,-0.02,168.00,0.00
0.149,1379.00,1180.00,0.017,154.00,-2911.00,1.00,-0.02,168.00,0.00
0.150,1379.00,1180.00,0.013,154.00,-2905.00,1.00,-0.02,168.00,0.00
0.151,1379.00,1178.00,0.014,154.00,-2879.00,1.00,-0.02,168.00,0.00
0.152,1379.00,1176.00,0.013,154.00,-2859.00,1.00,-0.02,168.00,0.00
0.153,1379.00,1176.00,0.016,155.00,-2827.00,1.00,-0.02,168.00,0.00
0.154,1379.00,1176.00,0.010,155.00,-2797.00,1.00,-0.02,168.00,0.00
0.155,1379.00,1180.00,0.017,155.00,-2779.00,1.00,-0.02,168.00,0.00
0.156,1379.00,1176.00,0.008,155.00,-2769.00,1.00,-0.02,168.00,0.00
0.157,1379.00,1180.00,0.014,155.00,-2767.00,1.00,-0.02,168.00,0.00
0.158,1379.00,1174.00,0.006,155.00,-2777.00,1.00,-0.02,168.00,0.00
0.159,1379.00,1180.00,0.013,155.00,-2797.00,1.00,-0.02,168.00,0.00
0.160,1379.00,1178.00,0.012,155.00,-2823.00,1.00,-0.02,168.00,0.00
0.161,1379.00,1176.00,0.015,154.00,-2845.00,1.00,-0.02,168.00,0.00
0.162,1379.00,1176.00,0.010,154.00,-2881.00,1.00,-0.02,168.00,0.00
0.163,1379.00,1178.00,0.013,154.00,-2893.00,1.00,-0.02,168.00,0.00
0.164,1379.00,1174.00,0.013,154.00,-2905.00,1.00,-0.02,168.00,0.00
0.165,1379.00,1178.00,0.017,154.00,-2901.00,1.00,-0.02,168.00,0.00
0.166,1379.00,1188.00,0.014,154.00,-2889.00,1.00,-0.02,168.00,0.00
0.167,1379.00,1182.00,0.014,154.00,-2873.00,1.00,-0.02,168.00,0.00
0.168,1379.00,1176.00,0.012,154.00,-2849.00,1.00,-0.02,168.00,0.00
0.169,1379.00,1176.00,0.019,155.00,-2817.00,1.00,-0.02,168.00,0.00
0.170,1379.00,1178.00,0.019,155.00,-2811.00,1.00,-0.02,168.00,0.00
0.171,1379.00,1176.00,0.022,155.00,-2779.00,1.00,-0.02,168.00,0.00
0.172,1379.00,1174.00,0.011,155.00,-2787.00,1.00,-0.02,168.00,0.00
0.173,1379.00,1176.00,0.026,155.00,-2781.00,1.00,-0.02,168.00,0.00
0.174,1379.00,1174.00,0.017,155.00,-2789.00,1.00,-0.02,168.00,0.00
0.175,1379.00,1182.00,0.016,155.00,-2805.00,1.00,-0.02,168.00,0.00
0.176,1379.00,1178.00,0.020,155.00,-2825.00,1.00,-0.02,168.00,0.00
0.177,1379.00,1182.00,0.029,154.00,-2853.00,1.00,-0.02,168.00,0.00
0.178,1379.00,1182.00,0.025,154.00,-2869.00,1.00,-0.02,168.00,0.00
0.179,1379.00,1178.00,0.023,154.00,-2885.00,1.00,-0.02,168.00,0.00
0.180,1379.00,1176.00,0.021,154.00,-2893.00,1.00,-0.02,168.00,0.00
0.181,1379.00,1176.00,0.019,154.00,-2895.00,1.00,-0.02,168.00,0.00
0.182,1379.00,1178.00,0.022,154.00,-2887.00,1.00,-0.02,168.00,0.00
0.183,1379.00,1190.00,0.020,154.00,-2867.00,1.00,-0.02,168.00,0.00
0.184,1379.00,1180.00,0.023,154.00,-2853.00,1.00,-0.02,168.00,0.00
0.185,1379.00,1172.00,0.021,155.00,-2833.00,1.00,-0.02,168.00,0.00
0.186,1379.00,1172.00,0.023,155.00,-2807.00,1.00,-0.02,168.00,0.00
0.187,1379.00,1176.00,0.021,155.00,-2801.00,1.00,-0.02,168.00,0.00
0.188,1379.00,1178.00,0.024,155.00,-2789.00,1.00,-0.02,168.00,0.00
0.189,1379.00,1180.00,0.021,155.00,-2791.00,1.00,-0.02,168.00,0.00
0.190,1379.00,1178.00,0.021,155.00,-2799.00,1.00,-0.02,168.00,0.00
0.191,1379.00,1176.00,0.022,155.00,-2811.00,1.00,-0.02,168.00,0.00
0.192,1379.00,1178.00,0.013,155.00,-2829.00,1.00,-0.02,169.00,0.00
0.193,1379.00,1180.00,0.027,154.00,-2847.00,1.00,-0.02,169.00,0.00
0.194,1379.00,1176.00,0.019,154.00,-2863.00,1.00,-0.02,169.00,0.00
0.195,1379.00,1178.00,0.026,154.00,-2879.00,1.00,-0.02,169.00,0.00
0.196,1379.00,1178.00,0.022,154.00,-2877.00,1.00,-0.02,169.00,0.00
0.197,1379.00,1180.00,0.018,154.00,-2881.00,1.00,-0.02,169.00,0.00
0.198,1379.00,1180.00,0.023,154.00,-2871.00,1.00,-0.02,169.00,0.00
0.199,1379.00,1180.00,0.019,154.00,-2857.00,1.00,-0.02,169.00,0.00
0.200,1379.00,1178.00,0.026,154.00,-2847.00,1.00,-0.02,169.00,0.00
0.201,1379.00,1174.00,0.023,155.00,-2825.00,1.00,-0.02,169.00,0.00
0.202,1379.00,1178.00,0.026,155.00,-2811.00,1.00,-0.02,169.00,0.00
0.203,1379.00,1174.00,0.020,155.00,-2801.00,1.00,-0.02,169.00,0.00
0.204,1379.00,1174.00,0.027,155.00,-2799.00,1.00,-0.02,169.00,0.00
0.205,1379.00,1182.00,0.019,155.00,-2799.00,1.00,-0.02,169.00,0.00
0.206,1379.00,1176.00,0.032,155.00,-2807.00,1.00,-0.02,169.00,0.00
0.207,1379.00,1182.00,0.016,155.00,-2821.00,1.00,-0.02,169.00,0.00
0.208,1379.00,1178.00,0.023,155.00,-2829.00,1.00,-0.02,169.00,0.00
0.209,1379.00,1178.00,0.014,154.00,-2853.00,1.00,-0.02,169.00,0.00
0.210,1379.00,1180.00,0.022,154.00,-2861.00,1.00,-0.02,169.00,0.00
0.211,1379.00,1178.00,0.017,154.00,-2867.00,1.00,-0.02,169.00,0.00
0.212,1379.00,1170.00,0.024,154.00,-2873.00,1.00,-0.02,169.00,0.00
0.213,1379.00,1180.00,0.027,154.00,-2877.00,1.00,-0.02,169.00,0.00
0.214,1379.00,1178.00,0.018,154.00,-2873.00,1.00,-0.02,169.00,0.00
0.215,1379.00,1178.00,0.042,154.00,-2859.00,1.00,-0.02,169.00,0.00
0.216,1379.00,1184.00,0.015,154.00,-2845.00,1.00,-0.02,169.00,0.00
0.217,1379.00,1168.00,0.028,155.00,-2831.00,1.00,-0.02,169.00,0.00
0.218,1379.00,1180.00,0.019,155.00,-2819.00,1.00,-0.02,169.00,0.00
0.219,1379.00,1178.00,0.025,155.00,-2817.00,1.00,-0.02,169.00,0.00
0.220,1379.00,1178.00,0.031,155.00,-2801.00,1.00,-0.02,169.00,0.00
0.221,1379.00,1180.00,0.035,155.00,-2801.00,1.00,-0.02,169.00,0.00
0.222,1379.00,1176.00,0.027,155.00,-2807.00,1.00,-0.02,169.00,0.00
0.223,1379.00,1180.00,0.027,155.00,-2817.00,1.00,-0.02,169.00,0.00
0.224,1379.00,1178.00,0.028,155.00,-2827.00,1.00,-0.02,169.00,0.00
0.225,1379.00,1180.00,0.033,154.00,-2841.00,1.00,-0.02,169.00,0.00
0.226,1379.00,1182.00,0.017,154.00,-2849.00,1.00,-0.02,169.00,0.00
0.227,1379.00,1178.00,0.034,154.00,-2869.00,1.00,-0.02,169.00,0.00
0.228,1379.00,1180.00,0.030,154.00,-2865.00,1.00,-0.02,169.00,0.00
0.229,1379.00,1178.00,0.029,154.00,-2873.00,1.00,-0.02,169.00,0.00
0.230,1379.00,1180.00,0.028,154.00,-2869.00,1.00,-0.02,169.00,0.00
0.231,1379.00,1182.00,0.032,154.00,-2861.00,1.00,-0.02,169.00,0.00
0.232,1379.00,1178.00,0.021,154.00,-2847.00,1.00,-0.02,169.00,0.00
0.233,1379.00,1178.00,0.031,155.00,-2833.00,1.00,-0.02,169.00,0.00
0.234,1379.00,1168.00,0.024,155.00,-2825.00,1.00,-0.02,169.00,0.00
0.235,1379.00,1182.00,0.030,155.00,-2813.00,1.00,-0.02,169.00,0.00
0.236,1379.00,1180.00,0.025,155.00,-2809.00,1.00,-0.03,169.00,0.00
0.237,1379.00,1180.00,0.028,155.00,-2805.00,1.00,-0.03,169.00,0.00
0.238,1379.00,1180.00,0.024,155.00,-2805.00,1.00,-0.03,169.00,0.00
0.239,1379.00,1180.00,0.032,155.00,-2821.00,1.00,-0.03,169.00,0.00
0.240,1379.00,1180.00,0.019,155.00,-2823.00,1.00,-0.03,169.00,0.00
0.241,1379.00,1180.00,0.034,154.00,-2837.00,1.00,-0.03,169.00,0.00
0.242,1379.00,1178.00,0.028,154.00,-2843.00,1.00,-0.03,169.00,0.00
0.243,1379.00,1178.00,0.023,154.00,-2857.00,1.00,-0.03,169.00,0.00
0.244,1379.00,1182.00,0.035,154.00,-2865.00,1.00,-0.03,169.00,0.00
0.245,1379.00,1178.00,0.028,154.00,-2861.00,1.00,-0.03,169.00,0.00
0.246,1379.00,1184.00,0.031,154.00,-2861.00,1.00,-0.03,169.00,0.00
0.247,1379.00,1182.00,0.027,154.00,-2857.00,1.00,-0.03,169.00,0.00
0.248,1379.00,1176.00,0.029,154.00,-2845.00,1.00,-0.03,170.00,0.00
0.249,1379.00,1180.00,0.029,155.00,-2837.00,1.00,-0.03,170.00,0.00
0.250,1379.00,1176.00,0.030,155.00,-2821.00,1.00,-0.03,170.00,0.00
0.251,1379.00,1174.00,0.033,155.00,-2819.00,1.00,-0.03,170.00,0.00
0.252,1379.00,1184.00,0.027,155.00,-2813.00,1.00,-0.03,170.00,0.00
0.253,1379.00,1178.00,0.033,155.00,-2811.00,1.00,-0.03,170.00,0.00
0.254,1379.00,1182.00,0.028,155.00,-2817.00,1.00,-0.03,170.00,0.00
0.255,1379.00,1178.00,0.035,155.00,-2823.00,1.00,-0.03,170.00,0.00
0.256,1379.00,1180.00,0.028,155.00,-2831.00,1.00,-0.03,170.00,0.00
0.257,1379.00,1178.00,0.037,154.00,-2835.00,1.00,-0.03,170.00,0.00
0.258,1379.00,1182.00,0.029,154.00,-2849.00,1.00,-0.03,170.00,0.00
0.259,1379.00,1180.00,0.036,154.00,-2849.00,1.00,-0.03,170.00,0.00
0.260,1379.00,1182.00,0.018,154.00,-2851.00,1.00,-0.03,170.00,0.00
0.261,1379.00,1184.00,0.042,154.00,-2847.00,1.00,-0.03,170.00,0.00
0.262,1379.00,1182.00,0.038,154.00,-2849.00,1.00,-0.03,170.00,0.00
0.263,1379.00,1180.00,0.043,154.00,-2831.00,1.00,-0.03,170.00,0.00
0.264,1379.00,1180.00,0.035,154.00,-2837.00,1.00,-0.03,170.00,0.00
0.265,1379.00,1182.00,0.041,155.00,-2821.00,1.00,-0.03,170.00,0.00
0.266,1379.00,1180.00,0.043,155.00,-2821.00,1.00,-0.03,170.00,0.00
0.267,1379.00,1180.00,0.039,155.00,-2813.00,1.00,-0.03,170.00,0.00
0.268,1379.00,1176.00,0.033,155.00,-2819.00,1.00,-0.03,171.00,0.00
0.269,1379.00,1184.00,0.035,155.00,-2819.00,1.00,-0.03,171.00,0.00
0.270,1379.00,1182.00,0.041,155.00,-2823.00,1.00,-0.03,171.00,0.00
0.271,1379.00,1182.00,0.039,155.00,-2829.00,1.00,-0.03,171.00,0.00
0.272,1379.00,1182.00,0.041,154.00,-2841.00,1.00,-0.03,171.00,0.00
0.273,1379.00,1184.00,0.044,154.00,-2845.00,1.00,-0.03,171.00,0.00
0.274,1379.00,1184.00,0.035,154.00,-2857.00,1.00,-0.03,171.00,0.00
0.275,1379.00,1184.00,0.044,154.00,-2853.00,1.00,-0.03,171.00,0.00
0.276,1379.00,1184.00,0.036,154.00,-2853.00,1.00,-0.03,171.00,0.00
0.277,1379.00,1184.00,0.044,154.00,-2857.00,1.00,-0.03,171.00,0.00
0.278,1379.00,1182.00,0.037,154.00,-2847.00,1.00,-0.03,171.00,0.00
0.279,1379.00,1190.00,0.044,154.00,-2841.00,1.00,-0.03,171.00,0.00
0.280,1379.00,1184.00,0.037,154.00,-2831.00,1.00,-0.03,171.00,0.00
0.281,1379.00,1184.00,0.039,155.00,-2825.00,1.00,-0.03,171.00,0.00
0.282,1379.00,1184.00,0.034,155.00,-2813.00,1.00,-0.03,171.00,0.00
0.283,1379.00,1186.00,0.039,155.00,-2819.00,1.00,-0.03,171.00,0.00
0.284,1379.00,1186.00,0.038,155.00,-2815.00,1.00,-0.03,171.00,0.00
0.285,1379.00,1176.00,0.037,155.00,-2811.00,1.00,-0.03,171.00,0.00
0.286,1379.00,1186.00,0.041,155.00,-2819.00,1.00,-0.03,171.00,0.00
0.287,1379.00,1188.00,0.034,155.00,-2823.00,1.00,-0.03,171.00,0.00
0.288,1379.00,1188.00,0.040,154.00,-2837.00,1.00,-0.03,171.00,0.00
0.289,1379.00,1188.00,0.035,154.00,-2843.00,1.00,-0.03,171.00,0.00
0.290,1379.00,1190.00,0.040,154.00,-2849.00,1.00,-0.03,171.00,0.00
0.291,1379.00,1186.00,0.035,154.00,-2857.00,1.00,-0.03,171.00,0.00
0.292,1379.00,1190.00,0.038,154.00,-2851.00,1.00,-0.03,171.00,0.00
0.293,1379.00,1182.00,0.036,154.00,-2857.00,1.00,-0.03,171.00,0.00
0.294,1379.00,1186.00,0.040,154.00,-2853.00,1.00,-0.03,171.00,0.00
0.295,1379.00,1188.00,0.036,154.00,-2845.00,1.00,-0.03,171.00,0.00
